id,hand_player,opponent_high_card,opponent_high_card_suit,opponent_medium_card,opponent_medium_card_suit,opponent_low_card,opponent_low_card_suit,self_high_card,self_high_card_suit,self_medium_card,self_medium_card_suit,self_low_card,self_low_card_suit,opponent_round_0,self_round_0,opponent_round_1,self_round_1,opponent_round_2,self_round_2,round_1_winner,round_2_winner,round_3_winner,who_asked_envido,who_asked_falta_envido,who_asked_real_envido,opponent_points_envido,self_points_envido,who_refused_envido,who_won_envido,balance_envido,who_asked_flor,who_asked_contra_flor,who_asked_contra_flor_resto,who_asked_truco,when_asked_truco,who_asked_retruco,when_asked_retruco,who_asked_vale_quatro,when_asked_vale_quatro,who_refused_truco,who_won_truco,balance_truco,opponent_old_points,self_old_points,opponent_new_points,self_new_points,opponent_hand_balance,self_hand_balance,opponent_hand_quality,self_hand_quality
666,2,42,1,40,3,16,2,52,2,8,1,7,4,16,8,40,52,42,7,1,2,1,0,0,0,7,1,0,0,0,NULL,NULL,NULL,1,2,0,0,0,0,0,1,2,6,10,8,10,2,0,98,99
667,1,24,3,12,2,1,1,52,3,6,1,2,4,24,2,12,52,-10,6,1,2,2,1,0,0,24,21,2,1,1,NULL,NULL,NULL,0,0,0,0,0,0,0,2,1,8,10,9,11,1,1,37,66
668,2,52,1,24,3,2,3,16,3,16,2,8,3,24,16,2,8,52,16,1,2,1,1,0,0,28,22,2,1,1,NULL,NULL,NULL,2,3,1,3,0,0,0,1,3,9,11,13,11,4,0,78,48
669,1,52,1,16,4,1,1,8,4,2,3,2,3,16,2,1,2,-46,1,1,2,1,1,0,0,26,25,2,1,1,NULL,NULL,NULL,2,3,1,3,0,0,2,1,2,13,11,16,11,3,0,69,26
670,2,8,2,4,1,2,4,24,3,16,2,6,3,2,16,8,6,-15,1,2,1,2,0,0,0,7,3,0,0,0,NULL,NULL,NULL,2,3,0,0,0,0,1,2,1,16,11,16,12,0,1,14,34
671,1,24,1,8,3,2,4,24,3,7,3,2,1,24,2,8,24,-10,7,1,2,2,1,0,0,25,5,2,1,1,NULL,NULL,NULL,0,0,0,0,0,0,0,2,1,16,12,17,13,1,1,34,34
672,2,50,4,6,3,4,2,8,4,7,1,2,2,-46,1,-46,1,-46,1,1,1,1,0,0,0,21,25,0,0,0,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,17,13,18,13,1,0,60,16
673,1,50,4,24,2,16,1,40,1,8,2,4,3,24,40,-46,8,-46,1,2,1,1,0,0,0,3,7,0,0,0,NULL,NULL,NULL,1,2,0,0,0,0,2,1,1,18,13,19,13,1,0,90,68
674,2,12,3,8,4,4,2,16,1,7,2,2,3,4,16,8,7,-46,1,2,1,1,0,0,0,7,22,0,0,0,NULL,NULL,NULL,1,3,0,0,0,0,2,1,1,19,13,20,13,1,0,24,26
675,1,24,4,12,1,6,3,8,3,3,4,1,1,12,1,-46,1,-46,1,1,1,1,0,0,0,3,6,0,0,0,NULL,NULL,NULL,1,2,0,0,0,0,2,1,1,20,13,21,13,1,0,42,21
676,2,12,3,6,3,4,3,16,1,16,1,1,4,4,16,-10,16,-10,0,2,2,2,1,0,0,28,4,2,1,1,NULL,NULL,NULL,0,0,0,0,0,0,0,2,1,21,13,22,14,1,1,22,23
677,1,50,4,16,2,8,3,24,4,12,1,6,3,16,24,8,6,50,12,2,1,1,0,0,0,23,21,0,0,0,NULL,NULL,NULL,1,3,2,3,0,0,0,1,3,22,14,25,14,3,0,74,46
679,2,52,1,40,2,8,4,16,2,7,3,3,4,8,3,-46,1,-46,1,1,1,1,2,0,0,27,26,0,1,2,NULL,NULL,NULL,1,2,0,0,0,0,2,1,1,0,1,3,1,3,0,100,59
680,1,4,3,3,3,3,2,24,2,16,2,8,1,3,8,-15,1,-15,1,2,2,2,1,0,0,33,25,0,1,2,NULL,NULL,NULL,2,2,0,0,0,0,1,2,1,3,1,5,2,2,1,10,35
681,2,16,2,2,1,2,1,8,2,7,1,7,2,16,7,2,7,-15,1,1,2,2,1,0,0,27,20,2,1,1,NULL,NULL,NULL,2,3,0,0,0,0,1,2,1,5,2,6,3,1,1,20,17
682,1,24,3,8,1,7,1,24,4,16,1,12,2,24,12,7,16,-10,24,1,2,2,2,0,0,3,25,1,2,1,NULL,NULL,NULL,2,2,0,0,0,0,0,2,2,6,3,6,6,0,3,39,44
683,2,8,3,7,4,3,3,42,2,24,1,1,2,3,24,-15,1,-15,1,2,2,2,0,0,0,6,7,0,0,0,NULL,NULL,NULL,2,2,0,0,0,0,1,2,1,6,6,6,7,0,1,18,50
684,1,52,1,16,3,3,2,16,1,7,2,4,4,16,4,3,7,52,16,1,2,1,0,0,0,23,22,0,0,0,NULL,NULL,NULL,2,3,1,3,0,0,0,1,3,6,7,9,7,3,0,71,36
685,2,24,1,6,4,4,4,7,3,6,2,2,4,4,2,6,7,24,6,1,2,1,2,0,0,7,25,1,2,1,NULL,NULL,NULL,1,3,0,0,0,0,0,1,2,9,7,11,8,2,1,34,15
686,1,12,2,7,2,1,4,40,4,16,2,1,1,12,16,-15,1,-15,1,2,2,2,0,0,0,25,7,0,0,0,NULL,NULL,NULL,2,2,0,0,0,0,1,2,1,11,8,11,9,0,1,20,48
687,2,40,2,8,2,6,1,4,4,3,4,3,3,-46,1,-46,1,-46,1,1,1,1,0,0,0,27,7,0,0,0,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,11,9,12,9,1,0,54,15
688,1,4,4,3,2,2,4,16,1,8,4,2,3,-10,1,-10,1,-10,1,2,2,2,0,0,0,7,22,0,0,0,NULL,NULL,NULL,0,0,0,0,0,0,0,2,1,12,9,12,10,0,1,9,21
689,2,6,4,2,1,1,1,24,1,7,2,6,3,1,24,-10,6,-10,0,2,2,2,1,0,0,29,3,2,1,1,NULL,NULL,NULL,0,0,0,0,0,0,0,2,1,12,10,13,11,1,1,9,32
690,1,24,2,7,1,3,1,8,3,8,2,1,2,24,1,-46,1,-46,1,1,1,1,2,0,0,6,24,1,2,1,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,13,11,14,12,1,1,34,16
691,2,24,4,8,2,6,3,7,3,6,4,1,2,8,7,6,1,-46,1,1,1,1,1,0,0,3,4,2,1,1,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,14,12,16,12,2,0,38,16
692,1,24,2,8,4,7,3,42,1,8,1,4,4,24,4,7,8,8,42,1,2,2,0,0,0,3,7,0,0,0,NULL,NULL,NULL,2,2,0,0,0,0,0,2,2,16,12,16,14,0,2,39,54
693,2,12,2,8,1,8,3,24,2,7,4,1,4,8,24,8,7,-46,1,2,1,1,2,0,0,21,27,1,2,1,NULL,NULL,NULL,1,3,0,0,0,0,2,1,1,16,14,17,15,1,1,28,33
694,1,24,3,16,2,6,1,52,3,16,1,6,4,24,6,6,16,-10,52,1,2,2,1,0,0,25,23,2,1,1,NULL,NULL,NULL,2,3,0,0,0,0,0,2,2,17,15,18,17,1,2,46,74
695,2,42,1,24,4,6,1,7,3,3,3,2,4,6,2,-46,1,-46,1,1,1,1,0,0,0,7,6,0,0,0,NULL,NULL,NULL,1,2,0,0,0,0,2,1,1,18,17,19,17,1,0,72,33
696,2,16,3,4,1,2,2,8,3,7,3,1,3,2,1,4,7,16,8,1,2,1,2,0,0,29,24,0,1,2,NULL,NULL,NULL,2,3,0,0,0,0,0,1,2,0,0,4,0,4,0,22,13
697,1,6,1,3,1,1,4,42,4,7,1,4,3,1,4,-10,7,-10,0,2,2,2,0,0,0,24,7,0,0,0,NULL,NULL,NULL,0,0,0,0,0,0,0,2,1,4,0,4,1,0,1,10,49
698,2,16,3,7,1,6,1,24,2,8,2,6,2,6,24,7,6,16,8,2,1,1,0,0,0,2,23,0,0,0,NULL,NULL,NULL,1,3,0,0,0,0,0,1,2,4,1,6,1,2,0,29,37
699,1,24,3,8,4,4,2,8,2,6,1,1,4,24,1,4,6,-15,1,1,2,2,2,0,0,7,4,1,2,1,NULL,NULL,NULL,2,3,0,0,0,0,1,2,1,6,1,6,3,0,2,36,17
700,2,12,2,6,3,3,3,8,1,7,1,1,1,3,1,-46,1,-46,1,1,1,1,2,0,0,6,24,1,2,1,NULL,NULL,NULL,1,2,0,0,0,0,2,1,1,6,3,7,4,1,1,21,15
701,1,24,2,7,4,2,2,40,4,12,2,6,3,24,6,7,12,-15,1,1,2,2,2,0,0,25,28,1,2,1,NULL,NULL,NULL,2,3,0,0,0,0,1,2,1,7,4,7,6,0,2,33,53
702,2,50,4,2,3,1,3,42,4,12,1,1,2,1,12,2,1,50,42,2,1,1,1,0,0,26,7,2,1,1,NULL,NULL,NULL,1,3,2,3,1,3,0,1,4,7,6,12,6,5,0,53,45
703,1,24,1,16,1,6,1,6,1,3,4,1,2,24,1,-46,1,-46,1,1,1,1,0,0,0,25,6,0,0,0,1,NULL,NULL,0,0,0,0,0,0,0,1,1,12,6,16,6,4,0,46,23
704,2,7,1,7,3,4,2,8,4,3,3,2,2,4,8,-15,1,-15,1,2,2,2,2,0,0,7,31,1,2,1,NULL,NULL,NULL,2,2,0,0,0,0,1,2,1,16,6,16,8,0,2,18,17
705,1,24,2,8,3,3,1,6,1,6,4,1,2,24,1,3,6,8,6,1,2,1,2,0,0,6,4,1,2,1,NULL,NULL,NULL,2,3,0,0,0,0,0,1,2,16,8,18,9,2,1,35,15
706,2,16,1,4,2,1,3,7,4,4,2,3,1,16,7,1,3,-15,1,1,2,2,1,0,0,7,7,2,1,1,NULL,NULL,NULL,2,3,0,0,0,0,1,2,1,18,9,19,10,1,1,21,14
707,1,24,1,24,2,1,1,16,3,7,3,3,3,24,3,1,7,-46,16,1,2,1,2,0,0,4,28,1,2,1,NULL,NULL,NULL,1,3,0,0,0,0,2,1,1,19,10,20,11,1,1,49,43
708,2,6,2,3,3,1,2,12,3,8,3,8,1,-10,12,-10,1,-10,1,2,2,2,1,0,0,30,1,2,1,1,NULL,NULL,NULL,0,0,0,0,0,0,0,2,1,20,11,21,12,1,1,10,23
709,1,24,4,6,2,3,1,52,1,42,1,16,3,24,42,3,-1,-15,1,2,1,2,2,0,0,6,28,1,2,1,NULL,NULL,NULL,1,3,2,3,0,0,1,2,2,21,12,21,15,0,3,33,74
710,2,40,2,12,2,6,1,50,3,3,4,2,1,6,2,12,50,-46,3,1,2,1,2,0,0,27,31,0,2,2,NULL,NULL,NULL,1,3,0,0,0,0,2,1,1,21,15,22,17,1,2,58,64
711,1,3,1,2,1,1,3,16,1,8,1,4,3,-10,1,-10,1,-10,1,2,2,2,0,0,0,35,27,0,0,0,1,NULL,NULL,0,0,0,0,0,0,0,2,1,22,17,25,18,3,1,6,22
713,2,16,1,3,4,3,2,8,3,7,4,1,4,16,8,3,1,-46,1,1,1,1,0,0,0,6,24,0,0,0,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,22,12
714,1,42,1,24,3,4,1,24,4,3,2,1,4,24,1,4,24,-46,3,1,2,1,2,0,0,7,6,1,2,1,NULL,NULL,NULL,1,3,0,0,0,0,2,1,1,1,1,2,2,1,1,70,49
715,2,12,2,6,4,4,3,40,3,16,2,8,4,4,16,12,8,-15,1,2,1,2,1,0,0,7,7,2,1,1,NULL,NULL,NULL,1,3,2,3,0,0,1,2,2,2,2,3,4,1,2,22,54
716,1,4,3,1,1,1,2,52,2,8,1,8,3,1,8,-10,8,-10,0,2,2,2,2,0,0,7,1,1,2,1,NULL,NULL,NULL,0,0,0,0,0,0,0,2,1,3,4,3,6,0,2,6,61
717,2,50,4,7,4,2,3,16,4,7,1,2,1,2,16,7,2,50,1,2,1,1,2,0,0,26,27,0,0,0,1,NULL,NULL,1,3,0,0,0,0,0,1,2,3,6,8,6,5,0,59,25
718,1,50,4,40,4,2,1,8,2,6,2,6,4,40,6,2,6,-46,8,1,2,1,1,0,0,26,0,2,1,1,NULL,NULL,NULL,1,3,0,0,0,0,2,1,1,8,6,10,6,2,0,92,54
719,2,40,2,3,4,2,4,42,4,4,1,2,3,2,42,3,2,-46,1,2,1,1,1,0,0,31,7,2,1,1,NULL,NULL,NULL,1,3,0,0,0,0,2,1,1,10,6,12,6,2,0,45,47
720,1,50,4,16,4,7,4,24,4,8,2,2,1,16,24,-10,8,-10,0,2,2,2,0,0,0,23,5,0,0,0,NULL,NULL,NULL,0,0,0,0,0,0,0,2,1,12,6,12,7,0,1,73,42
721,2,50,4,7,3,4,3,8,2,7,1,6,4,4,8,7,6,-46,1,2,1,1,0,0,0,7,0,0,0,0,NULL,NULL,NULL,1,3,0,0,0,0,2,1,1,12,7,13,7,1,0,61,21
722,1,16,3,3,3,1,2,50,2,24,4,16,1,16,24,-15,1,-15,1,2,2,2,1,0,0,26,3,2,1,1,NULL,NULL,NULL,2,2,0,0,0,0,1,2,1,13,7,14,8,1,1,20,69
723,2,24,1,4,3,1,1,7,3,6,2,6,4,24,7,-46,1,-46,1,1,1,1,1,0,0,31,0,2,1,1,NULL,NULL,NULL,1,2,0,0,0,0,2,1,1,14,8,16,8,2,0,29,17
724,1,16,4,8,4,3,3,16,1,8,2,7,2,16,7,3,8,8,16,1,2,2,1,0,0,28,22,2,1,1,NULL,NULL,NULL,2,3,0,0,0,0,0,2,2,16,8,17,10,1,2,27,31
725,2,16,1,12,2,8,2,24,2,7,4,3,3,8,24,-46,7,-46,1,2,1,1,1,0,0,21,6,2,1,1,NULL,NULL,NULL,1,2,0,0,0,0,2,1,1,17,10,19,10,2,0,36,39
726,1,24,3,8,4,1,4,16,3,8,3,1,2,24,1,1,8,8,16,1,2,2,2,0,0,23,4,1,2,1,NULL,NULL,NULL,2,3,0,0,0,0,0,2,2,19,10,19,13,0,3,33,25
727,2,50,4,24,2,8,1,16,3,6,4,1,1,24,16,8,1,-46,1,1,1,1,0,0,0,3,24,0,0,0,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,19,13,20,13,1,0,82,41
728,1,12,2,8,3,4,2,50,2,6,4,2,2,12,2,4,6,-15,1,1,2,2,2,0,0,21,25,1,2,1,NULL,NULL,NULL,2,3,0,0,0,0,1,2,1,20,13,20,15,0,2,24,60
729,2,8,3,8,3,4,3,24,4,16,3,1,4,4,24,-15,1,-15,1,2,2,2,2,0,0,27,25,0,1,2,NULL,NULL,NULL,2,2,0,0,0,0,1,2,1,20,15,22,16,2,1,20,33
730,1,42,1,24,3,4,2,16,1,8,4,7,1,24,7,4,8,42,16,1,2,1,1,0,0,30,2,2,1,1,NULL,NULL,NULL,2,3,1,3,0,0,0,1,3,22,16,26,16,4,0,70,47
731,2,3,1,2,2,1,3,24,2,16,1,6,4,1,24,-10,6,-10,0,2,2,2,1,0,0,29,3,2,1,1,NULL,NULL,NULL,0,0,0,0,0,0,0,2,1,26,16,27,17,1,1,6,32
733,2,16,2,16,1,6,1,24,3,3,4,1,3,6,24,-46,3,-46,1,2,1,1,1,0,0,2,6,2,1,1,NULL,NULL,NULL,1,2,0,0,0,0,2,1,1,3,1,5,1,2,0,38,41
734,1,16,1,6,4,1,4,7,1,4,2,2,3,6,7,-10,2,-10,0,2,2,2,2,0,0,22,7,1,2,1,NULL,NULL,NULL,0,0,0,0,0,0,0,2,1,5,1,5,3,0,2,23,15
735,2,24,1,24,1,2,2,7,4,3,2,1,4,24,7,2,3,24,1,1,2,1,2,0,0,28,26,0,1,2,NULL,NULL,NULL,2,3,0,0,0,0,0,1,2,5,3,9,3,4,0,50,32
736,2,24,3,8,3,3,2,24,4,12,2,3,4,3,24,-46,12,-46,1,2,1,1,1,0,0,29,24,2,1,1,NULL,NULL,NULL,1,2,0,0,0,0,2,1,1,11,3,13,3,2,0,35,35
737,1,16,4,2,1,2,1,16,4,8,1,7,3,16,7,2,8,-15,1,1,2,2,1,0,0,27,22,2,1,1,NULL,NULL,NULL,2,3,0,0,0,0,1,2,1,13,3,14,4,1,1,20,25
738,2,42,1,7,3,7,2,12,2,8,2,6,2,7,12,-46,6,-46,1,2,1,1,0,0,0,7,21,0,0,0,2,NULL,NULL,1,2,0,0,0,0,2,1,1,14,4,15,7,1,3,56,25
739,1,24,1,24,4,3,3,4,2,1,4,1,4,24,1,3,4,-46,1,1,2,1,2,0,0,6,31,1,2,1,NULL,NULL,NULL,1,3,0,0,0,0,2,1,1,15,7,16,8,1,1,51,29
740,2,4,4,3,4,3,2,16,2,7,4,6,4,3,16,-10,6,-10,0,2,2,2,1,0,0,33,22,2,1,1,NULL,NULL,NULL,0,0,0,0,0,0,0,2,1,16,8,17,9,1,1,10,25
741,1,16,4,12,4,2,4,7,2,4,2,1,1,16,1,2,4,12,7,1,2,1,1,0,0,27,7,2,1,1,NULL,NULL,NULL,2,3,0,0,0,0,0,1,2,17,9,20,9,3,0,30,20
742,2,40,2,16,2,3,1,42,3,16,1,7,2,3,42,40,16,-15,1,2,1,2,2,0,0,33,29,0,1,2,NULL,NULL,NULL,1,3,2,3,0,0,1,2,2,20,9,22,11,2,2,59,65
743,1,8,4,3,4,1,2,16,1,16,1,1,1,8,16,-15,1,-15,1,2,2,2,1,0,0,24,26,0,2,2,NULL,NULL,NULL,2,2,0,0,0,0,1,2,1,22,11,22,14,0,3,12,20
744,2,24,4,6,3,3,3,8,4,7,3,1,4,24,8,3,7,-46,1,1,2,1,0,0,0,23,20,0,0,0,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,22,14,23,14,1,0,33,15
745,1,8,4,3,3,1,2,40,4,16,2,8,3,8,16,-10,8,-10,0,2,2,2,2,0,0,26,29,1,2,1,NULL,NULL,NULL,0,0,0,0,0,0,0,2,1,2,0,2,2,0,2,12,51
746,2,8,2,7,3,1,1,12,2,2,2,1,1,1,12,7,1,-15,1,2,1,2,2,0,0,20,29,1,2,1,NULL,NULL,NULL,2,3,0,0,0,0,1,2,1,2,2,2,4,0,2,16,20
747,1,24,1,12,3,12,4,8,2,6,3,1,1,24,1,12,1,-46,1,1,1,1,2,0,0,3,4,1,2,1,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,2,4,3,5,1,1,48,21
748,2,40,2,12,2,1,4,24,3,16,4,4,4,40,24,1,4,12,16,1,2,2,0,0,0,31,32,0,0,0,2,NULL,NULL,2,3,0,0,0,0,0,2,2,3,5,3,10,0,5,53,40
749,1,24,2,24,3,8,1,40,3,16,2,7,2,24,40,-10,16,-10,0,2,2,2,2,0,0,23,27,1,2,1,NULL,NULL,NULL,0,0,0,0,0,0,0,2,1,3,10,3,12,0,2,56,71
750,2,12,2,6,2,6,4,16,1,8,4,2,1,6,16,6,2,-46,1,2,1,1,1,0,0,21,22,2,1,1,NULL,NULL,NULL,1,3,0,0,0,0,2,1,1,3,12,5,12,2,0,24,24
751,1,24,1,16,4,2,1,42,1,8,1,3,4,24,42,16,8,-46,1,2,1,1,1,0,0,25,27,2,1,1,NULL,NULL,NULL,1,3,0,0,0,0,2,1,1,5,12,7,12,2,0,42,61
752,2,6,1,6,4,4,1,16,4,2,1,2,4,4,16,6,2,-15,1,2,1,2,2,0,0,27,27,0,2,2,NULL,NULL,NULL,2,3,0,0,0,0,1,2,1,7,12,7,15,0,3,16,24
753,1,40,2,12,4,2,2,52,2,3,1,3,1,12,3,2,3,40,52,1,2,2,1,0,0,28,27,2,1,1,NULL,NULL,NULL,2,3,1,3,2,3,0,2,4,7,15,8,19,1,4,54,67
754,2,40,2,6,3,3,1,24,1,16,2,7,4,40,24,6,7,-15,1,1,2,2,1,0,0,7,3,2,1,1,NULL,NULL,NULL,2,3,0,0,0,0,1,2,1,8,19,9,20,1,1,49,37
755,1,6,3,2,1,1,4,7,4,7,1,2,2,6,7,-10,2,-10,0,2,2,2,0,0,0,5,5,0,0,0,NULL,NULL,NULL,0,0,0,0,0,0,0,2,1,9,20,9,21,0,1,9,11
756,2,16,2,7,1,3,4,7,4,6,3,6,3,16,7,7,1,-46,1,1,1,1,1,0,0,6,20,2,1,1,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,9,21,11,21,2,0,26,20
757,1,16,2,7,4,2,3,8,3,6,3,3,2,16,3,7,8,-15,1,1,2,2,2,0,0,5,20,1,2,1,NULL,NULL,NULL,2,3,0,0,0,0,1,2,1,11,21,11,23,0,2,25,18
758,2,12,3,7,1,3,3,52,2,4,1,3,4,7,3,3,4,-15,1,1,2,2,0,0,0,6,7,0,0,0,NULL,NULL,NULL,2,3,0,0,0,0,1,2,1,11,23,11,24,0,1,22,62
759,1,50,4,16,2,6,2,3,4,3,4,2,3,16,2,6,1,-46,1,1,1,1,2,0,0,23,6,1,2,1,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,72,21
760,2,24,3,16,1,3,1,3,4,2,4,1,4,-46,1,-46,1,-46,1,1,1,1,2,0,0,6,30,1,2,1,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,1,1,2,2,1,1,43,20
761,1,16,4,8,4,8,2,24,1,7,3,2,1,16,24,8,7,-46,1,2,1,1,2,0,0,22,5,1,2,1,NULL,NULL,NULL,1,3,0,0,0,0,2,1,1,2,2,3,3,1,1,32,34
762,2,52,1,12,1,8,2,24,3,8,4,7,1,8,24,8,7,-15,1,2,1,2,0,0,0,21,3,0,0,0,NULL,NULL,NULL,2,3,0,0,0,0,1,2,1,3,3,3,4,0,1,72,43
763,1,24,4,24,4,4,1,40,1,3,2,1,3,24,1,4,1,-46,1,1,1,1,1,0,0,30,7,2,1,1,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,3,4,5,4,2,0,52,65
764,2,16,2,7,1,3,3,24,1,12,4,1,4,3,24,7,1,16,12,2,1,1,2,0,0,26,27,0,2,2,NULL,NULL,NULL,2,2,0,0,0,0,0,1,2,5,4,7,6,2,2,26,32
765,1,7,3,3,4,2,1,24,1,8,3,8,4,2,1,-15,1,-15,1,2,2,2,0,0,0,6,3,0,0,0,NULL,NULL,NULL,2,1,0,0,0,0,1,2,1,7,6,7,7,0,1,12,35
766,2,8,1,7,1,3,3,8,3,2,3,1,1,-10,8,-10,1,-10,1,2,2,2,2,0,0,26,25,1,2,1,NULL,NULL,NULL,0,0,0,0,0,0,0,2,1,7,7,7,9,0,2,18,16
767,1,12,2,6,1,3,1,24,4,2,4,1,3,12,24,3,1,-15,1,2,1,2,0,0,0,6,5,0,0,0,NULL,NULL,NULL,1,3,2,3,0,0,1,2,2,7,9,7,11,0,2,21,31
768,2,52,1,50,1,16,3,7,4,4,4,2,2,16,7,-46,1,-46,1,1,1,1,2,0,0,23,7,1,2,1,NULL,NULL,NULL,1,2,0,0,0,0,2,1,1,7,11,8,12,1,1,118,59
769,1,16,3,4,4,3,1,8,3,3,1,1,1,16,8,4,1,-15,1,1,2,2,1,0,0,29,30,0,0,0,2,NULL,NULL,2,2,0,0,0,0,1,2,1,8,12,8,16,0,4,23,13
770,2,8,2,6,1,2,2,24,1,3,2,2,3,2,24,6,2,-46,1,2,1,1,2,0,0,25,29,1,2,1,NULL,NULL,NULL,1,3,0,0,0,0,2,1,1,8,16,9,17,1,1,16,32
771,1,16,4,16,2,6,2,50,3,2,4,1,3,16,1,6,1,-46,1,1,1,1,0,0,0,2,5,0,0,0,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,9,17,10,17,1,0,38,67
772,2,3,2,2,4,1,4,52,4,7,1,1,2,2,1,1,7,-15,1,1,2,2,1,0,0,29,4,2,1,1,NULL,NULL,NULL,2,3,0,0,0,0,1,2,1,10,17,11,18,1,1,6,55
773,1,52,1,3,1,1,3,12,1,7,3,3,2,3,7,-15,1,-15,1,2,2,2,0,0,0,31,21,0,0,0,1,NULL,NULL,2,2,0,0,0,0,1,2,1,11,18,14,19,3,1,56,18
774,2,16,2,7,4,4,1,24,3,8,4,7,4,4,24,7,7,-15,NULL,2,0,2,0,0,0,7,23,0,0,0,NULL,NULL,NULL,0,0,0,0,0,0,0,2,1,14,19,14,20,0,1,27,38
775,1,24,2,7,3,6,1,24,4,24,4,8,2,24,8,6,1,-15,1,1,2,2,2,0,0,3,3,1,2,1,NULL,NULL,NULL,2,2,0,0,0,0,1,2,1,14,20,14,22,0,2,37,39
776,2,24,1,8,2,7,2,50,4,24,4,16,1,24,16,7,24,-10,50,1,2,2,1,0,0,3,3,2,1,1,NULL,NULL,NULL,2,2,0,0,0,0,0,2,2,14,22,15,24,1,2,39,74
778,1,8,4,1,3,1,3,42,4,12,1,2,2,-10,1,-10,1,-10,1,2,2,2,1,0,0,24,7,2,1,1,NULL,NULL,NULL,0,0,0,0,0,0,0,2,1,2,0,3,1,1,1,10,45
779,2,16,2,16,4,6,1,50,1,24,4,1,4,6,24,16,1,16,50,2,1,2,2,0,0,2,25,1,2,1,NULL,NULL,NULL,1,3,2,3,0,0,0,2,3,3,1,3,5,0,4,38,67
780,1,40,2,16,2,12,2,8,3,8,3,6,4,16,6,-46,1,-46,1,1,1,1,1,0,0,28,0,2,1,1,NULL,NULL,NULL,1,2,0,0,0,0,2,1,1,3,5,5,5,2,0,68,30
781,2,40,2,16,3,6,4,42,3,24,1,7,1,40,24,6,7,-10,42,1,2,2,2,0,0,22,27,1,2,1,NULL,NULL,NULL,2,3,0,0,0,0,0,2,2,5,5,5,8,0,3,62,65
782,1,24,1,8,1,8,3,3,3,2,4,1,2,24,1,-46,1,-46,1,1,1,1,2,0,0,23,6,1,2,1,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,5,8,6,9,1,1,40,12
783,2,16,4,7,1,3,2,8,4,2,2,1,2,-46,1,-46,1,-46,1,1,1,1,0,0,0,22,29,0,0,0,2,NULL,NULL,0,0,0,0,0,0,0,1,1,6,9,7,12,1,3,26,16
784,1,24,2,4,2,2,1,42,4,16,1,16,4,24,42,-15,1,-15,1,2,2,2,1,0,0,28,29,0,2,2,NULL,NULL,NULL,2,2,0,0,0,0,1,2,1,7,12,7,15,0,3,30,62
785,2,16,4,8,4,7,3,24,1,16,4,16,1,7,24,-10,16,-10,0,2,2,2,1,0,0,22,3,2,1,1,NULL,NULL,NULL,0,0,0,0,0,0,0,2,1,7,15,8,16,1,1,31,48
786,1,6,3,2,3,1,3,16,1,7,3,4,4,-10,1,-10,1,-10,1,2,2,2,0,0,0,24,22,0,0,0,NULL,NULL,NULL,0,0,0,0,0,0,0,2,1,8,16,8,17,0,1,9,22
787,2,52,1,16,4,2,2,24,4,24,3,12,3,2,24,16,12,52,24,2,1,1,1,0,0,27,24,0,1,2,NULL,NULL,NULL,1,3,2,3,1,3,0,1,4,8,17,14,17,6,0,70,52
788,1,24,4,4,1,1,3,24,3,2,1,1,2,24,1,4,1,-46,1,1,1,1,0,0,0,7,5,0,0,0,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,14,17,15,17,1,0,29,29
789,2,24,2,8,2,2,1,12,2,6,2,4,4,24,12,2,4,-15,1,1,2,2,0,0,0,28,7,0,0,0,1,NULL,NULL,2,3,0,0,0,0,1,2,1,15,17,18,18,3,1,34,24
790,1,24,1,24,3,12,1,50,2,7,4,2,2,24,2,12,50,24,7,1,2,1,0,0,0,3,5,0,0,0,NULL,NULL,NULL,1,2,0,0,0,0,0,1,2,18,18,20,18,2,0,60,76
791,2,16,1,4,1,1,2,24,4,16,2,2,3,1,24,-10,16,-10,0,2,2,2,2,0,0,26,25,0,1,2,NULL,NULL,NULL,0,0,0,0,0,0,0,2,1,20,18,22,19,2,1,21,30
792,2,16,2,6,3,3,3,40,1,16,2,3,1,3,40,6,3,16,16,2,1,0,0,0,0,6,7,0,0,0,NULL,NULL,NULL,2,3,0,0,0,0,0,2,2,22,21,22,23,0,2,25,49
793,1,50,4,16,3,12,2,42,2,8,1,2,1,16,42,-46,2,-46,1,2,1,1,0,0,2,2,32,1,2,1,NULL,NULL,NULL,1,2,0,0,0,0,2,1,1,22,23,23,24,1,1,78,60
