,id,hand_player,opponent_high_card,opponent_high_card_suit,opponent_medium_card,opponent_medium_card_suit,opponent_low_card,opponent_low_card_suit,self_high_card,self_high_card_suit,self_medium_card,self_medium_card_suit,self_low_card,self_low_card_suit,opponent_round_0,self_round_0,opponent_round_1,self_round_1,opponent_round_2,self_round_2,round_1_winner,round_2_winner,round_3_winner,who_asked_envido,who_asked_falta_envido,who_asked_real_envido,opponent_points_envido,self_points_envido,who_refused_envido,who_won_envido,balance_envido,who_asked_flor,who_asked_contra_flor,who_asked_contra_flor_resto,who_asked_truco,when_asked_truco,who_asked_retruco,when_asked_retruco,who_asked_vale_quatro,when_asked_vale_quatro,who_refused_truco,who_won_truco,balance_truco,opponent_old_points,self_old_points,opponent_new_points,self_new_points,opponent_hand_balance,self_hand_balance,opponent_hand_quality,self_hand_quality
2129,2246,1,7,1,7,4,7,2,24,2,12,4,3,3,9,10,9.0,9.0,9,11.0,2,1,2,0,0,1,0,6,2,1,1,,,,2,3,0,0,0,0,0,2,2,10,22,11,24,1,2,21,34
2130,2247,2,24,4,8,3,3,1,52,4,16,1,6,1,10,9,9.0,10.0,11,11.0,1,2,2,0,0,0,23,23,0,0,0,2.0,,,1,2,2,3,0,0,0,2,3,0,0,0,6,0,6,35,66
2131,2248,1,7,2,3,1,2,3,8,4,2,2,1,3,11,11,9.0,9.0,8,9.0,2,1,1,0,0,0,6,29,0,0,0,,,,1,3,0,0,0,0,2,1,1,0,6,1,6,1,0,12,12
2132,2249,2,24,4,8,4,1,3,8,1,4,3,2,3,9,9,10.0,10.0,11,1.0,2,1,1,0,0,0,27,32,0,0,0,2.0,,,0,0,0,0,0,0,0,1,1,1,6,2,9,1,3,33,18
2133,2250,1,16,1,3,4,2,4,12,1,8,2,1,4,9,10,10.0,9.0,11,9.0,2,1,1,1,0,0,28,24,0,1,2,,,,0,0,0,0,0,0,0,1,1,2,9,5,9,3,0,21,16
2134,2251,2,50,4,12,4,2,4,16,2,7,2,7,1,10,9,9.0,9.0,11,11.0,1,2,1,0,0,0,26,2,0,0,0,,,,1,2,2,3,0,0,0,1,3,5,9,8,9,3,0,64,35
2135,2252,1,7,2,6,1,1,3,52,1,8,1,2,2,9,9,11.0,10.0,8,,2,2,2,0,0,0,24,5,0,0,0,,,,0,0,0,0,0,0,0,2,1,8,9,8,10,0,1,14,60
2136,2253,2,24,1,16,2,2,1,50,3,42,4,24,4,11,9,8.0,10.0,8,1.0,0,2,2,2,0,0,5,24,1,2,1,,,,2,1,1,2,2,2,1,2,3,8,10,8,14,0,4,42,90
2137,2254,1,7,3,2,4,1,2,16,1,7,1,3,1,11,11,8.0,9.0,8,0.0,2,2,2,2,0,0,5,28,1,2,1,,,,0,0,0,0,0,0,0,2,1,8,14,8,16,0,2,10,21
2138,2255,2,50,4,24,4,7,1,8,3,8,4,2,3,9,9,8.0,1.0,8,1.0,1,1,1,0,0,0,21,5,0,0,0,,,,0,0,0,0,0,0,0,1,1,8,16,9,16,1,0,81,34
2139,2256,1,8,1,3,1,2,2,24,1,2,3,1,1,11,11,9.0,9.0,10,9.0,2,1,2,1,0,2,31,5,0,1,5,,,,2,3,0,0,0,0,1,2,1,9,16,14,17,5,1,13,28
2140,2257,2,24,4,2,1,2,3,24,4,12,1,3,4,9,9,11.0,10.0,9,1.0,2,1,2,1,0,0,28,6,2,1,1,,,,1,3,2,3,0,0,1,2,2,14,17,15,19,1,2,28,29
2141,2258,1,16,3,16,4,6,1,16,1,6,2,6,2,9,11,10.0,9.0,10,1.0,2,1,1,0,0,0,2,22,0,0,0,,,,1,2,0,0,0,0,0,1,2,15,19,17,19,2,0,38,38
2142,2259,1,12,2,6,1,2,2,24,2,8,3,7,2,9,8,11.0,11.0,8,10.0,1,2,2,0,0,0,21,20,0,0,0,,,,2,3,1,3,0,0,0,2,3,21,19,21,22,0,3,20,37
2143,2260,2,24,4,16,1,3,1,24,4,6,3,6,4,10,9,9.0,9.0,11,11.0,1,2,0,0,0,0,25,3,0,0,0,,,,2,3,1,3,2,3,0,1,4,21,22,24,22,3,0,43,46
2144,2262,1,24,3,8,4,6,2,24,2,3,1,2,2,10,11,9.0,9.0,8,1.0,2,1,1,0,2,0,3,31,1,2,1,,,,1,3,0,0,0,0,2,1,1,0,2,1,3,1,1,38,34
2145,2263,2,4,3,2,1,2,1,24,4,6,2,6,4,9,9,8.0,9.0,8,0.0,2,2,2,0,0,0,7,3,0,0,0,,,,0,0,0,0,0,0,0,2,1,1,3,1,4,0,1,8,32
2146,2264,1,8,3,8,2,7,1,52,4,6,1,3,4,10,9,10.0,11.0,9,10.0,1,2,1,2,0,0,0,21,1,2,1,,,,2,3,1,3,0,0,0,1,3,1,4,4,5,3,1,23,63
2147,2265,2,42,1,7,3,4,2,40,3,12,2,1,3,9,9,10.0,10.0,11,11.0,1,2,1,0,0,2,27,28,0,2,3,,,,2,3,0,0,0,0,0,1,2,4,5,6,8,2,3,53,48
2148,2266,1,24,4,12,4,3,1,40,2,24,2,16,4,10,9,11.0,10.0,8,,2,0,2,1,0,0,29,7,2,1,1,,,,2,2,0,0,0,0,0,2,2,6,8,7,10,1,2,39,68
2149,2267,2,24,3,6,2,2,3,42,1,16,1,3,3,10,9,9.0,10.0,11,11.0,1,2,2,2,0,0,5,28,1,2,1,,,,2,3,0,0,0,0,0,2,2,7,10,7,13,0,3,32,51
2150,2268,1,50,4,16,4,2,3,40,1,12,2,3,2,10,9,9.0,10.0,11,11.0,1,2,1,1,0,2,26,33,1,2,2,,,,2,3,1,3,0,0,0,1,3,7,13,10,15,3,2,68,59
2151,2269,1,52,1,4,3,1,1,8,3,3,1,1,2,9,10,10.0,9.0,11,9.0,2,1,1,0,0,1,31,26,0,1,3,,,,1,3,2,3,1,3,0,1,4,10,22,17,22,7,0,57,13
2152,2271,1,50,4,24,3,24,1,12,2,8,3,4,4,9,9,8.0,1.0,8,1.0,1,1,1,0,0,0,3,7,0,0,0,,,,1,2,0,0,0,0,0,1,2,2,0,4,0,2,0,98,40
2153,2272,2,16,2,4,1,2,1,7,3,3,2,1,3,9,9,10.0,11.0,8,10.0,1,2,1,0,0,0,7,6,0,0,0,,,,2,3,1,3,0,0,2,1,2,4,0,6,0,2,0,22,12
2154,2273,1,12,3,2,4,2,3,16,1,16,2,6,2,11,10,8.0,1.0,8,1.0,2,2,2,0,0,0,5,22,0,0,0,,,,2,2,0,0,0,0,1,2,1,6,0,6,1,0,1,16,24
2155,2274,2,50,4,16,2,16,2,24,4,6,4,4,3,9,9,9.0,11.0,11,10.0,1,2,1,1,0,0,23,7,2,1,1,,,,2,3,1,3,0,0,0,1,3,6,1,10,1,4,0,82,44
2156,2275,1,8,1,8,3,7,3,50,3,6,4,1,4,10,9,10.0,11.0,9,10.0,1,2,1,2,0,0,20,25,1,2,1,,,,2,3,1,3,0,0,0,1,3,10,1,13,2,3,1,23,59
2157,2276,2,7,3,7,1,6,2,50,4,16,4,3,4,9,9,10.0,10.0,8,11.0,1,2,2,2,0,0,0,27,1,2,1,,,,2,3,0,0,0,0,0,2,2,13,2,13,5,0,3,20,60
2158,2277,1,24,1,12,3,7,4,42,2,24,1,2,1,9,10,10.0,9.0,11,11.0,2,1,2,0,2,0,3,32,1,2,1,,,,1,2,2,2,0,0,0,2,3,13,5,13,9,0,4,43,56
2159,2278,2,24,2,16,1,2,4,6,1,4,2,4,3,10,9,9.0,9.0,11,11.0,1,2,1,1,0,0,27,7,0,1,2,,,,2,3,1,3,0,0,0,1,3,13,9,18,9,5,0,42,26
2160,2279,1,24,4,16,1,2,3,24,4,24,1,1,2,10,10,9.0,9.0,11,10.0,2,1,0,1,0,0,25,4,2,1,1,,,,1,1,2,3,0,0,0,2,3,18,9,19,12,1,3,42,41
2161,2280,2,16,1,3,3,1,2,24,2,8,4,2,3,9,9,11.0,10.0,10,1.0,2,1,2,0,0,0,6,5,0,0,0,,,,1,3,2,3,0,0,1,2,2,19,12,19,14,0,2,20,29
2162,2281,1,24,3,6,2,2,3,3,3,2,1,1,2,9,11,10.0,9.0,11,9.0,2,1,1,0,0,0,23,6,0,0,0,,,,1,1,0,0,0,0,0,1,2,19,14,21,14,2,0,32,10
2163,2282,2,4,3,3,3,2,4,8,1,1,3,1,2,9,9,10.0,11.0,8,9.0,1,2,2,1,0,0,32,4,2,1,1,,,,2,3,0,0,0,0,1,2,1,21,14,22,15,1,1,9,12
2164,2283,1,24,2,8,1,3,3,40,4,6,2,4,3,9,10,10.0,9.0,11,11.0,2,1,2,0,0,0,6,27,0,0,0,,,,1,2,2,3,0,0,0,2,3,0,0,0,3,0,3,35,52
2165,2284,2,42,1,4,2,1,2,7,4,2,2,1,4,9,11,10.0,10.0,8,9.0,2,1,1,2,0,0,7,25,1,2,1,,,,1,3,0,0,0,0,2,1,1,0,3,1,4,1,1,47,12
2166,2285,2,50,4,24,1,7,3,6,1,3,4,3,2,9,11,8.0,1.0,8,1.0,1,1,1,2,0,0,23,6,0,1,2,,,,1,2,0,0,0,0,2,1,1,1,10,4,10,3,0,81,33
2167,2286,1,16,4,7,3,1,2,50,1,6,4,4,4,9,9,10.0,10.0,11,11.0,2,1,2,2,0,0,4,28,1,2,1,,,,1,3,2,3,1,3,0,2,4,4,10,4,15,0,5,24,61
2168,2287,2,50,4,24,4,6,4,24,2,7,3,1,3,9,9,8.0,9.0,8,9.0,1,1,1,2,0,0,21,27,0,2,2,,,,1,2,0,0,0,0,2,1,1,4,15,5,17,1,2,80,49
2169,2288,1,6,2,6,1,3,3,24,3,24,2,8,4,9,9,8.0,1.0,8,1.0,2,2,2,2,0,0,6,3,1,2,1,,,,2,2,0,0,0,0,1,2,1,5,17,5,19,0,2,15,38
2170,2289,2,7,1,4,3,2,4,52,4,3,1,1,1,9,9,8.0,9.0,8,9.0,1,1,1,2,0,0,7,25,1,2,1,,,,0,0,0,0,0,0,0,1,1,5,19,6,20,1,1,13,57
2171,2290,1,24,2,7,4,4,3,6,3,3,4,1,3,9,11,10.0,10.0,8,9.0,2,1,1,2,0,0,7,30,1,2,1,,,,1,3,0,0,0,0,2,1,1,6,20,7,21,1,1,35,14
2172,2291,2,24,3,2,4,2,4,52,1,50,1,3,4,8,1,8.0,1.0,8,1.0,2,2,2,2,0,0,5,27,1,2,1,,,,2,1,0,0,0,0,1,2,1,7,21,7,23,0,2,28,57
2173,2293,2,24,1,24,3,2,2,50,2,16,4,1,1,9,9,10.0,11.0,10,10.0,1,2,1,2,0,0,5,4,1,2,1,,,,1,2,0,0,0,0,0,1,2,1,0,3,1,2,1,50,75
2174,2295,2,7,3,2,1,2,4,12,3,4,2,3,4,9,11,11.0,10.0,8,0.0,2,1,2,2,0,0,25,33,0,2,2,,,,0,0,0,0,0,0,0,2,1,5,1,5,4,0,3,11,17
2175,2296,1,42,1,40,4,7,3,50,2,3,4,2,2,9,10,8.0,1.0,8,1.0,1,1,1,2,0,0,7,6,1,2,1,,,,1,2,0,0,0,0,2,1,1,5,4,6,5,1,1,89,92
2176,2297,2,12,2,8,4,4,3,24,3,7,4,1,4,10,10,8.0,9.0,8,9.0,1,1,1,2,0,0,7,27,1,2,1,,,,0,0,0,0,0,0,0,1,1,6,5,7,6,1,1,24,33
2177,2298,1,6,3,3,2,2,2,16,4,8,2,6,4,9,10,8.0,9.0,8,0.0,2,2,2,2,0,0,6,22,1,2,1,,,,0,0,0,0,0,0,0,2,1,7,6,7,8,0,2,11,25
2178,2299,2,24,1,8,3,3,1,50,4,6,4,2,1,9,9,8.0,1.0,8,1.0,1,1,1,2,0,0,6,25,1,2,1,,,,1,2,0,0,0,0,2,1,1,7,8,8,9,1,1,35,60
2179,2300,1,6,3,3,2,2,4,42,1,4,1,2,1,9,10,10.0,9.0,8,1.0,2,1,2,2,0,0,6,32,1,2,1,,,,1,3,2,3,0,0,1,2,2,8,9,8,12,0,3,11,47
2180,2301,2,24,3,8,2,3,1,16,2,6,3,2,4,9,9,8.0,1.0,8,1.0,1,1,1,1,0,0,26,5,2,1,1,,,,0,0,0,0,0,0,0,1,1,8,12,10,12,2,0,35,26
2181,2302,1,24,1,7,2,6,2,24,1,2,4,2,4,9,9,8.0,1.0,8,1.0,1,1,1,1,0,2,23,28,0,2,5,,,,0,0,0,0,0,0,0,1,1,10,12,11,17,1,5,37,33
2182,2303,2,8,3,8,1,2,3,52,4,3,1,1,1,9,9,8.0,9.0,8,9.0,1,1,1,2,0,0,5,25,1,2,1,,,,0,0,0,0,0,0,0,1,1,11,17,12,18,1,1,18,61
2183,2304,1,16,4,12,3,8,2,3,2,3,1,2,4,9,9,8.0,1.0,8,1.0,1,1,1,2,0,0,2,6,1,2,1,,,,0,0,0,0,0,0,0,1,1,12,18,13,19,1,1,36,17
2184,2305,2,12,2,6,1,6,3,16,2,8,4,2,2,9,9,9.0,10.0,8,11.0,1,2,2,1,0,0,21,5,2,1,1,,,,0,0,0,0,0,0,0,2,1,13,19,14,20,1,1,24,24
2185,2306,1,24,3,3,2,2,2,52,1,40,1,3,3,9,8,10.0,10.0,8,11.0,1,2,2,2,0,0,6,7,1,2,1,,,,2,2,0,0,0,0,0,2,2,14,20,14,23,0,3,29,58
2186,2308,1,16,1,12,2,2,4,50,2,7,4,1,1,9,10,10.0,9.0,11,11.0,2,1,2,1,0,0,26,21,2,1,1,,,,1,3,2,3,0,0,0,2,3,0,3,1,6,1,3,30,63
2187,2309,2,24,3,4,3,3,4,52,3,16,1,8,3,9,9,11.0,10.0,10,11.0,2,1,2,0,0,0,36,2,0,0,0,1.0,,,2,2,0,0,0,0,0,2,2,1,6,4,8,3,2,31,64
2188,2310,1,16,4,12,2,1,4,42,3,8,1,6,3,9,9,10.0,10.0,11,11.0,2,1,2,0,0,0,4,7,0,0,0,,,,2,2,1,3,2,3,0,2,4,4,8,4,12,0,4,29,60
2189,2311,2,24,4,4,2,1,2,52,4,40,1,3,1,10,9,9.0,10.0,8,11.0,1,2,2,1,0,0,30,27,2,1,1,,,,2,2,1,2,2,3,0,2,4,4,12,5,16,1,4,29,59
2190,2312,1,12,3,8,2,6,1,16,1,3,1,1,4,9,11,10.0,10.0,8,9.0,2,1,1,2,0,0,1,28,1,2,1,,,,1,3,0,0,0,0,2,1,1,5,16,6,17,1,1,26,25
2191,2313,2,50,4,8,3,2,2,16,2,16,1,12,2,9,9,11.0,10.0,10,10.0,2,1,2,2,0,0,5,23,1,2,1,,,,2,2,0,0,0,0,0,2,2,6,17,6,20,0,3,60,36
2192,2314,1,42,1,24,2,1,4,8,3,6,2,4,3,9,9,8.0,10.0,8,1.0,2,1,1,0,0,0,7,7,0,0,0,,,,1,2,0,0,0,0,2,1,1,6,20,7,20,1,0,67,36
2193,2315,2,7,4,3,2,2,3,8,2,8,4,7,1,9,10,8.0,10.0,8,0.0,2,2,2,2,0,1,31,0,2,1,2,,,,0,0,0,0,0,0,0,2,1,7,20,9,21,2,1,12,18
2194,2316,1,24,4,16,2,6,3,8,4,1,3,1,4,8,9,8.0,9.0,8,9.0,1,1,1,0,1,0,25,24,0,1,3,,,,1,1,0,0,0,0,2,1,1,9,21,13,21,4,0,46,25
2195,2317,2,12,2,8,2,8,1,24,3,8,1,4,3,11,10,9.0,11.0,9,9.0,1,2,1,2,0,1,21,23,2,1,2,,,,1,1,0,0,0,0,0,1,2,13,21,17,21,4,0,28,36
2196,2318,1,7,3,3,3,2,3,50,2,12,4,8,2,9,9,8.0,1.0,8,1.0,2,2,2,0,0,1,25,1,2,1,1,,,,2,2,0,0,0,0,1,2,1,17,21,18,22,1,1,12,61
2197,2320,2,40,2,24,3,12,3,7,1,3,1,2,1,9,10,8.0,1.0,8,1.0,1,1,1,2,0,0,7,25,1,2,1,,,,1,2,0,0,0,0,2,1,1,0,5,1,6,1,1,76,33
2198,2321,1,24,4,24,3,2,4,3,3,2,1,1,2,8,9,8.0,9.0,8,9.0,1,1,1,1,0,0,28,6,2,1,1,,,,1,1,0,0,0,0,2,1,1,1,6,3,6,2,0,50,28
2199,2322,2,8,4,3,4,1,1,42,2,16,1,7,1,8,1,8.0,1.0,8,1.0,2,2,2,0,0,0,24,29,0,0,0,2.0,,,2,1,0,0,0,0,1,2,1,3,6,3,10,0,4,12,52
2200,2323,1,6,3,3,3,1,4,6,2,3,4,1,1,9,10,8.0,11.0,8,0.0,2,2,2,1,0,0,24,26,2,1,1,,,,0,0,0,0,0,0,0,2,1,3,10,4,11,1,1,10,10
2201,2324,2,42,1,40,1,24,3,7,2,4,4,3,1,8,10,8.0,1.0,8,1.0,1,1,1,0,1,0,30,7,2,1,1,,,,1,1,0,0,0,0,2,1,1,4,11,6,11,2,0,106,50
2202,2325,1,24,1,6,3,3,3,8,4,6,3,6,2,9,9,11.0,9.0,8,1.0,2,1,1,0,0,0,6,20,0,0,0,,,,1,3,0,0,0,0,2,1,1,6,11,7,11,1,0,33,20
2203,2327,2,6,3,3,3,1,2,24,2,8,1,3,3,9,10,8.0,1.0,8,1.0,2,2,2,1,0,0,24,6,2,1,1,,,,2,2,0,0,0,0,1,2,1,1,2,2,3,1,1,10,30
2204,2328,1,24,3,16,4,7,3,6,3,2,1,2,1,9,9,8.0,1.0,8,1.0,1,1,1,1,0,0,25,25,0,1,2,,,,1,2,0,0,0,0,2,1,1,2,3,5,3,3,0,47,24
2205,2329,2,24,2,16,4,8,3,50,4,12,4,6,1,9,9,10.0,11.0,11,10.0,1,2,1,1,0,0,22,1,2,1,1,,,,1,2,0,0,0,0,0,1,2,5,3,8,3,3,0,48,72
2206,2330,1,6,4,4,4,2,1,52,3,42,1,24,3,9,1,8.0,1.0,8,1.0,2,2,2,1,0,2,25,28,0,2,5,,,,2,1,0,0,0,0,1,2,1,8,3,8,9,0,6,12,80
2207,2331,2,16,3,6,2,1,1,42,4,7,1,3,4,10,9,9.0,10.0,8,11.0,1,2,2,2,0,0,4,27,1,2,1,,,,2,2,0,0,0,0,0,2,2,8,9,8,12,0,3,23,51
2208,2332,1,12,3,7,4,7,4,50,3,8,4,4,3,9,10,8.0,1.0,8,1.0,2,2,2,2,0,0,21,21,0,1,2,,,,2,2,0,0,0,0,1,2,1,8,12,10,13,2,1,26,61
2209,2333,2,16,4,7,3,4,4,24,1,7,2,2,1,9,9,8.0,1.0,8,1.0,1,1,1,0,0,0,7,5,0,0,0,,,,1,2,0,0,0,0,2,1,1,10,13,11,13,1,0,27,33
2210,2334,1,8,4,6,2,6,2,24,1,12,1,3,1,9,10,9.0,9.0,11,11.0,2,1,2,0,0,2,0,29,1,2,1,,,,2,3,0,0,0,0,0,2,2,11,13,11,16,0,3,20,33
2211,2335,2,24,2,8,3,6,1,16,3,6,3,3,2,9,9,8.0,1.0,8,1.0,1,1,1,1,0,0,20,6,2,1,1,,,,0,0,0,0,0,0,0,1,1,11,16,13,16,2,0,38,27
2212,2336,1,50,4,6,4,6,3,7,2,7,1,3,2,9,10,11.0,10.0,9,1.0,2,1,2,1,0,0,21,6,2,1,1,,,,2,3,0,0,0,0,1,2,1,13,16,14,17,1,1,62,16
2213,2337,2,16,4,8,2,6,3,40,4,16,2,3,1,9,9,10.0,10.0,8,11.0,1,2,2,0,0,0,22,7,0,0,0,,,,1,2,0,0,0,0,0,2,2,14,17,14,19,0,2,30,51
2214,2338,1,12,3,3,1,1,2,8,1,3,2,1,2,9,10,11.0,11.0,8,9.0,2,1,1,1,0,0,30,30,0,0,0,2.0,,,1,3,0,0,0,0,2,1,1,14,19,15,22,1,3,16,12
2215,2339,2,24,4,7,4,3,2,16,3,8,3,3,1,10,9,9.0,10.0,11,11.0,1,2,1,0,0,1,29,6,2,1,1,,,,2,3,0,0,0,0,0,1,2,15,22,18,22,3,0,34,26
2216,2340,1,12,2,8,2,1,3,50,2,16,4,2,2,9,9,8.0,10.0,8,0.0,2,2,2,0,0,0,25,5,0,0,0,1.0,,,2,2,0,0,0,0,0,2,2,18,22,21,24,3,2,21,60
2217,2342,2,52,1,7,3,6,3,24,3,8,3,2,4,9,10,11.0,11.0,10,1.0,2,1,1,2,0,0,20,23,0,2,2,,,,2,2,0,0,0,0,0,1,2,0,2,2,4,2,2,65,33
2218,2343,1,16,1,8,2,1,4,3,2,1,1,1,1,9,11,10.0,9.0,8,9.0,2,1,1,1,0,2,24,30,0,2,5,,,,1,3,0,0,0,0,2,1,1,2,4,3,9,1,5,25,12
2219,2344,2,16,2,8,3,6,3,12,1,7,3,2,1,10,10,9.0,11.0,8,1.0,1,2,1,0,0,0,2,21,0,0,0,,,,0,0,0,0,0,0,0,1,1,3,9,4,9,1,0,30,22
2220,2345,1,16,3,16,3,3,4,52,1,6,1,2,1,9,10,10.0,9.0,10,11.0,2,1,2,0,0,1,28,26,0,1,3,,,,2,1,1,2,2,2,0,2,4,4,9,7,13,3,4,35,70
2221,2346,2,24,1,12,2,2,4,24,3,6,3,3,2,10,10,9.0,9.0,11,11.0,1,2,0,0,0,0,5,6,0,0,0,,,,2,3,1,3,0,0,0,1,3,7,13,10,13,3,0,38,39
2222,2347,1,24,1,2,2,2,2,16,4,3,3,1,3,9,10,8.0,9.0,8,9.0,2,2,2,2,0,0,5,26,1,2,1,,,,2,2,0,0,0,0,1,2,1,10,13,10,15,0,2,28,19
2223,2348,2,50,4,7,3,4,4,12,1,7,3,1,3,9,9,8.0,9.0,8,9.0,1,1,1,2,0,0,7,25,1,2,1,,,,1,2,0,0,0,0,2,1,1,10,15,11,16,1,1,61,20
2224,2349,1,24,4,3,2,1,2,7,3,3,2,3,4,9,9,11.0,11.0,8,1.0,2,1,1,2,0,0,6,26,1,2,1,,,,1,3,0,0,0,0,2,1,1,11,16,12,17,1,1,28,13
2225,2350,2,12,3,1,2,1,1,8,3,6,3,3,3,11,11,8.0,1.0,8,0.0,1,2,2,2,0,0,25,26,0,2,2,,,,0,0,0,0,0,0,0,2,1,12,17,12,20,0,3,14,12
2226,2351,1,24,4,7,3,3,2,24,3,16,2,16,1,9,9,11.0,9.0,10,11.0,2,1,2,1,0,0,26,25,0,1,2,,,,2,1,1,3,2,3,0,2,4,12,20,14,24,2,4,34,47
2227,2353,2,50,4,8,1,7,1,16,2,8,1,6,3,9,9,10.0,10.0,8,,1,0,1,0,0,0,1,22,0,0,0,,,,1,2,0,0,0,0,0,1,2,1,1,3,1,2,0,65,30
2228,2354,1,24,4,24,1,24,4,8,3,7,3,6,1,9,9,8.0,1.0,8,1.0,1,1,1,0,0,0,3,0,0,0,0,,,,1,1,0,0,0,0,0,1,2,3,1,5,1,2,0,72,38
2229,2355,2,16,3,16,1,8,3,40,1,7,2,2,2,9,9,10.0,11.0,10,10.0,1,2,1,2,0,0,22,32,0,2,2,,,,1,2,0,0,0,0,0,1,2,5,1,7,3,2,2,40,58
2230,2356,1,16,3,7,3,3,1,40,3,24,2,4,4,9,9,8.0,1.0,8,1.0,2,2,2,0,0,0,28,7,0,0,0,1.0,,,2,2,0,0,0,0,1,2,1,7,3,10,4,3,1,26,51
2231,2357,2,16,2,12,1,6,3,16,2,3,3,1,2,9,9,8.0,9.0,8,9.0,1,1,1,2,0,0,23,28,0,2,2,,,,1,2,0,0,0,0,2,1,1,10,4,11,6,1,2,34,29
2232,2358,1,16,2,6,3,4,3,24,3,8,1,6,1,9,10,11.0,9.0,10,1.0,2,1,2,1,0,0,27,23,2,1,1,,,,2,3,0,0,0,0,1,2,1,11,6,12,7,1,1,26,36
2233,2359,1,16,1,8,4,8,1,50,2,24,4,12,3,9,9,8.0,10.0,8,0.0,2,2,2,2,0,0,2,3,1,2,1,,,,2,2,0,0,0,0,0,2,2,13,8,13,11,0,3,32,70
2234,2360,2,16,3,6,3,2,4,12,1,8,2,7,2,11,9,9.0,10.0,8,11.0,1,2,2,1,0,0,27,21,2,1,1,,,,1,3,0,0,0,0,0,2,2,13,11,14,13,1,2,24,25
2235,2361,1,12,3,8,1,2,4,8,3,4,1,3,1,9,10,10.0,9.0,8,1.0,2,1,1,1,0,0,21,26,0,2,2,,,,1,3,0,0,0,0,2,1,1,14,13,15,15,1,2,22,19
2236,2362,2,42,1,24,2,12,2,12,2,8,3,2,1,10,9,8.0,1.0,8,1.0,1,1,1,1,0,0,24,5,2,1,1,,,,1,2,0,0,0,0,2,1,1,15,15,17,15,2,0,78,38
2237,2363,1,8,4,7,1,3,1,52,2,24,1,2,2,9,10,8.0,1.0,8,1.0,2,2,2,0,0,0,6,24,0,0,0,,,,2,2,0,0,0,0,1,2,1,17,15,17,16,0,1,18,61
2238,2364,2,24,1,8,4,4,2,42,4,8,1,6,1,8,1,8.0,1.0,8,1.0,2,2,2,2,0,0,27,27,0,2,2,,,,2,1,0,0,0,0,1,2,1,17,16,17,19,0,3,36,56
2239,2365,1,52,1,16,2,3,4,6,4,6,1,3,1,9,10,10.0,10.0,8,1.0,2,1,1,2,0,0,6,26,1,2,1,,,,1,3,0,0,0,0,2,1,1,17,19,18,20,1,1,71,25
2240,2366,2,42,1,16,3,8,2,7,4,2,1,1,1,9,11,8.0,9.0,8,9.0,1,1,1,0,0,0,7,24,0,0,0,,,,1,2,0,0,0,0,2,1,1,18,20,19,20,1,0,66,24
2241,2367,2,8,4,2,4,1,2,52,2,12,1,3,3,11,9,9.0,1.0,8,1.0,1,2,2,1,0,0,24,6,2,1,1,,,,2,2,0,0,0,0,1,2,1,22,22,23,23,1,1,11,57
2242,2369,1,7,4,6,1,3,3,8,1,3,2,2,4,9,11,10.0,10.0,8,1.0,2,1,1,1,0,0,26,6,2,1,1,,,,1,3,0,0,0,0,2,1,1,1,1,3,1,2,0,16,16
2243,2370,2,12,3,7,1,2,4,52,3,16,1,3,1,10,9,9.0,10.0,8,11.0,1,2,2,2,0,0,21,27,0,2,2,,,,2,1,0,0,0,0,0,2,2,3,1,3,5,0,4,21,62
2244,2371,1,16,2,7,3,2,2,8,1,7,1,6,4,9,9,11.0,10.0,10,1.0,2,1,2,2,0,0,5,0,1,2,1,,,,2,3,0,0,0,0,1,2,1,3,5,3,7,0,2,25,21
2245,2372,2,42,1,6,1,1,4,40,1,1,2,1,3,10,9,8.0,9.0,8,9.0,1,1,1,0,0,0,31,7,0,0,0,1.0,,,0,0,0,0,0,0,0,1,1,3,7,7,7,4,0,49,47
2246,2373,1,16,1,7,4,2,2,16,1,6,4,6,1,9,9,10.0,9.0,11,11.0,2,1,0,1,0,0,22,2,2,1,1,,,,1,3,2,3,0,0,0,2,3,7,7,8,10,1,3,25,29
2247,2374,2,16,4,7,4,4,2,16,2,3,3,3,3,9,9,10.0,11.0,8,1.0,1,2,1,2,0,1,29,28,0,1,5,,,,0,0,0,0,0,0,0,1,1,8,10,14,10,6,0,27,26
2248,2375,1,42,1,24,1,2,1,8,1,7,3,1,2,9,10,10.0,11.0,11,9.0,2,1,1,0,0,0,35,4,0,0,0,1.0,,,1,2,0,0,0,0,0,1,2,14,10,19,10,5,0,68,33
2249,2376,2,6,2,6,2,2,4,24,4,16,2,1,3,8,9,8.0,9.0,8,9.0,2,2,2,2,0,0,25,4,0,1,2,,,,2,1,0,0,0,0,1,2,1,19,10,21,11,2,1,14,31
2250,2377,1,40,2,8,1,1,1,12,4,7,2,1,2,9,10,11.0,11.0,10,9.0,2,1,1,2,0,0,7,25,1,2,1,,,,2,2,0,0,0,0,0,1,2,21,11,23,12,2,1,49,21
2251,2378,2,24,3,2,4,1,4,24,4,16,1,4,4,8,1,8.0,1.0,8,1.0,2,2,2,2,0,0,29,29,0,2,2,,,,2,1,0,0,0,0,1,2,1,23,12,23,15,0,3,27,30
2252,2379,1,12,2,8,4,2,4,7,4,3,4,2,1,9,10,8.0,1.0,8,1.0,2,2,2,1,0,2,25,26,0,2,5,,,,2,2,0,0,0,0,1,2,1,23,15,23,21,0,6,22,17
